id,gebjahr,berufstaetig,arbeitsstd,arztbes,rauch,gro,gew,schulabschluss,schulabschluss_v,schulabschluss_m,hoe_abschluss,hoe_abschluss_v,hoe_abschluss_m,netto,zufr,alter,frau
656,1969,HAUPTBERUFL.GANZTAGS,50,3,ja,187,95,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,3000,9,45,männlich
456,1989,NICHT ERWERBSTAETIG,,0,nein,178,113,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,10,25,männlich
3074,1947,NICHT ERWERBSTAETIG,,5,nein,164,67,,MITTLERE REIFE,MITTLERE REIFE,,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1050,7,67,weiblich
2147,1962,HAUPTBERUFL.GANZTAGS,40,1,ja,158,85,MITTLERE REIFE,FACHHOCHSCHULREIFE,HOCHSCHULREIFE,LEHRE,FACHHOCHSCHULABSCHL.,ANDERER ABSCHLUSS,2000,9,52,männlich
3352,1991,HAUPTBERUFL.GANZTAGS,40,0,nein,176,92,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,550,8,23,männlich
1498,1951,HAUPTBERUFL.GANZTAGS,40,10,nein,165,94,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,3500,8,63,weiblich
3081,1979,HAUPTBERUFL.GANZTAGS,80,0,nein,181,64,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,LEHRE,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,1500,7,35,männlich
3145,1956,NICHT ERWERBSTAETIG,,3,nein,168,98,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,5,58,weiblich
1818,1958,NICHT ERWERBSTAETIG,,1,nein,160,68,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",,9,56,weiblich
2340,1936,NICHT ERWERBSTAETIG,,2,nein,157,53,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,7,78,weiblich
1426,1960,HAUPTBERUFL.GANZTAGS,40,0,nein,190,95,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,1300,6,54,männlich
3146,1954,NICHT ERWERBSTAETIG,,1,nein,172,63,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","MEISTER, TECHNIKER",1100,10,60,männlich
2238,1973,HAUPTBERUFL.GANZTAGS,30,0,nein,178,66,MITTLERE REIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,LEHRE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,,8,41,weiblich
3066,1968,HAUPTBERUFL.GANZTAGS,38,2,nein,188,95,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2000,8,46,männlich
1074,1960,NICHT ERWERBSTAETIG,,1,nein,176,70,FACHHOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,2000,8,54,männlich
2637,1983,HAUPTBERUFL.GANZTAGS,40,1,nein,183,85,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1400,8,31,männlich
2834,1947,NICHT ERWERBSTAETIG,,2,ja,180,78,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,851,1,67,männlich
2502,1939,NICHT ERWERBSTAETIG,,1,nein,175,94,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,"GEWERBL.,LANDW.LEHRE",,5,75,männlich
112,1987,HAUPTBERUFL.GANZTAGS,45,1,nein,170,76,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",,4,27,weiblich
3429,1943,HAUPTBERUFL.GANZTAGS,38,1,ja,175,68,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1750,9,71,männlich
1416,1961,HAUPTBERUFL.HALBTAGS,10,1,nein,170,78,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,600,9,53,weiblich
1180,1960,HAUPTBERUFL.GANZTAGS,43,5,ja,152,90,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",3100,7,54,weiblich
2833,1979,HAUPTBERUFL.HALBTAGS,35,0,nein,177,75,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2000,8,35,männlich
1176,1954,NICHT ERWERBSTAETIG,,2,ja,160,67,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1400,6,60,weiblich
2666,1953,HAUPTBERUFL.GANZTAGS,35,0,ja,170,65,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1800,8,61,weiblich
3398,1964,HAUPTBERUFL.GANZTAGS,42,1,nein,163,68,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,ANDERER ABSCHLUSS,KEIN ABSCHLUSS,,8,50,weiblich
2974,1975,NEBENHER BERUFSTAE.,,0,nein,168,84,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,700,7,39,weiblich
301,1962,NICHT ERWERBSTAETIG,,2,nein,197,88,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8,52,männlich
1305,1965,HAUPTBERUFL.GANZTAGS,60,0,ja,183,108,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KEIN ABSCHLUSS,2010,7,49,männlich
1868,1973,NEBENHER BERUFSTAE.,,1,nein,165,54,"VOLKS-,HAUPTSCHULE",,,ANDERER ABSCHLUSS,,,240,8,41,weiblich
1120,1970,HAUPTBERUFL.GANZTAGS,52,0,ja,186,105,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,5,44,männlich
2705,1965,HAUPTBERUFL.HALBTAGS,16,0,nein,168,87,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,1400,8,49,weiblich
780,1987,HAUPTBERUFL.GANZTAGS,40,1,nein,179,61,"VOLKS-,HAUPTSCHULE",,,KEIN ABSCHLUSS,,,1100,8,27,männlich
2759,1942,NICHT ERWERBSTAETIG,,4,ja,169,69,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,,1100,0,72,weiblich
2670,1977,HAUPTBERUFL.GANZTAGS,50,1,ja,192,84,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1200,7,37,männlich
3279,1987,NICHT ERWERBSTAETIG,,1,ja,168,64,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",354,8,27,weiblich
1198,1967,NICHT ERWERBSTAETIG,,2,nein,176,68,FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",450,9,47,weiblich
846,1962,HAUPTBERUFL.HALBTAGS,19.3,0,ja,169,78,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,9,52,weiblich
963,1940,NEBENHER BERUFSTAE.,,3,nein,173,80,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1556,9,74,männlich
1651,1973,HAUPTBERUFL.GANZTAGS,40,2,nein,158,50,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1850,8,41,weiblich
485,1984,HAUPTBERUFL.GANZTAGS,40,4,nein,173,74,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",1450,4,30,männlich
2014,1985,NEBENHER BERUFSTAE.,,8,nein,176,110,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,5,29,weiblich
12,1942,NICHT ERWERBSTAETIG,,2,nein,166,78,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,2000,6,72,männlich
3094,1956,HAUPTBERUFL.HALBTAGS,32,0,nein,162,58,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,,LEHRE,FACHHOCHSCHULABSCHL.,,,6,58,weiblich
2517,1984,HAUPTBERUFL.GANZTAGS,60,1,ja,185,68,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1600,5,30,männlich
1096,1970,HAUPTBERUFL.GANZTAGS,38.5,3,ja,176,90,MITTLERE REIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",LEHRE,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,,9,44,männlich
50,1940,NICHT ERWERBSTAETIG,,0,ja,166,90,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,8,74,weiblich
195,1975,HAUPTBERUFL.GANZTAGS,40,1,nein,165,58,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",1200,8,39,weiblich
2267,1942,NICHT ERWERBSTAETIG,,0,ja,179,97,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1300,7,72,männlich
560,1966,HAUPTBERUFL.HALBTAGS,30,1,nein,168,105,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,,,1800,10,48,weiblich
2760,1952,HAUPTBERUFL.HALBTAGS,30,3,nein,165,63,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,,811,7,62,weiblich
2048,1979,HAUPTBERUFL.GANZTAGS,55,0,nein,168,72,MITTLERE REIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,ANDERER ABSCHLUSS,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1100,6,35,weiblich
539,1987,NICHT ERWERBSTAETIG,,2,nein,152,55,FACHHOCHSCHULREIFE,MITTLERE REIFE,FACHHOCHSCHULREIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",FACHHOCHSCHULABSCHL.,700,6,27,weiblich
782,1950,NICHT ERWERBSTAETIG,,0,nein,174,139,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,LEHRE,HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,1200,8,64,weiblich
1381,1952,HAUPTBERUFL.GANZTAGS,50,1,nein,164,70,MITTLERE REIFE,HOCHSCHULREIFE,MITTLERE REIFE,LEHRE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",1150,9,62,weiblich
1787,1949,NICHT ERWERBSTAETIG,,2,nein,157,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1000,10,65,weiblich
1308,1949,NICHT ERWERBSTAETIG,,1,nein,172,92,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,MITTLERE REIFE,LEHRE,,KAUFMAENNISCHE LEHRE,1000,10,65,männlich
2726,1959,HAUPTBERUFL.HALBTAGS,25,2,ja,160,58,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1500,5,55,weiblich
767,1968,HAUPTBERUFL.GANZTAGS,38,0,ja,178,90,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2600,9,46,männlich
1496,1986,HAUPTBERUFL.GANZTAGS,,0,nein,173,69,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,925,10,28,weiblich
2403,1992,NICHT ERWERBSTAETIG,,1,nein,158,75,HOCHSCHULREIFE,MITTLERE REIFE,FACHHOCHSCHULREIFE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","MEISTER, TECHNIKER",,8,22,weiblich
1783,1948,NICHT ERWERBSTAETIG,,4,nein,159,72,MITTLERE REIFE,FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,LEHRE,"MEISTER, TECHNIKER",FACHHOCHSCHULABSCHL.,1350,10,66,weiblich
2954,1987,HAUPTBERUFL.HALBTAGS,22,2,ja,158,53,"VOLKS-,HAUPTSCHULE",,,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",,469,4,27,weiblich
931,1949,NICHT ERWERBSTAETIG,,3,nein,160,90,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,400,5,65,weiblich
3381,1989,HAUPTBERUFL.GANZTAGS,40,4,ja,178,69,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULREIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,7,25,männlich
1601,1954,NICHT ERWERBSTAETIG,,1,nein,178,69,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,600,5,60,weiblich
2993,1935,NICHT ERWERBSTAETIG,,2,nein,190,94,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1450,2,79,männlich
192,1942,NICHT ERWERBSTAETIG,,3,ja,168,70,ANDERER ABSCHLUSS,OHNE ABSCHLUSS,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,8,72,weiblich
511,1963,HAUPTBERUFL.GANZTAGS,22.5,0,ja,173,87,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,2000,8,51,weiblich
1210,1964,HAUPTBERUFL.GANZTAGS,40,1,nein,187,84,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,,10,50,männlich
1290,1962,NICHT ERWERBSTAETIG,,1,nein,184,92,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,9,52,weiblich
2001,1979,HAUPTBERUFL.HALBTAGS,20,0,nein,167,65,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",ANDERER ABSCHLUSS,880,8,35,weiblich
2123,1957,HAUPTBERUFL.GANZTAGS,72,1,ja,182,82,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",2200,9,57,männlich
2927,1936,NICHT ERWERBSTAETIG,,2,nein,180,100,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1500,5,78,männlich
250,1964,HAUPTBERUFL.GANZTAGS,40,0,nein,174,74,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1300,8,50,männlich
676,1962,HAUPTBERUFL.GANZTAGS,32,0,nein,168,74,HOCHSCHULREIFE,HOCHSCHULREIFE,,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,,,5,52,weiblich
1979,1929,NICHT ERWERBSTAETIG,,0,nein,187,74,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2500,10,85,männlich
3387,1988,HAUPTBERUFL.GANZTAGS,63,0,nein,180,90,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,6000,5,26,männlich
3108,1983,HAUPTBERUFL.GANZTAGS,55,0,nein,177,84,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULREIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",HOCHSCHULABSCHLUSS,1700,7,31,männlich
3095,1975,HAUPTBERUFL.HALBTAGS,20,10,nein,177,75,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,FACHHOCHSCHULABSCHL.,500,6,39,weiblich
226,1989,HAUPTBERUFL.GANZTAGS,70,2,ja,176,68,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULREIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",FACHHOCHSCHULABSCHL.,1300,3,25,männlich
1718,1978,HAUPTBERUFL.GANZTAGS,39,1,nein,165,112,MITTLERE REIFE,,,ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1981,8,36,weiblich
2328,1994,NICHT ERWERBSTAETIG,,4,nein,163,70,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,5,20,weiblich
1078,1982,HAUPTBERUFL.GANZTAGS,30,2,nein,165,98,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,ANDERER ABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",,6,32,weiblich
2461,1936,NICHT ERWERBSTAETIG,,4,nein,168,63,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,920,8,78,weiblich
1798,1958,HAUPTBERUFL.GANZTAGS,50,0,nein,185,75,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,1500,8,56,männlich
1747,1982,HAUPTBERUFL.GANZTAGS,,0,nein,178,95,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",700,8,32,männlich
2966,1939,NICHT ERWERBSTAETIG,,4,ja,168,76,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1500,5,75,weiblich
222,1988,HAUPTBERUFL.GANZTAGS,40,0,nein,174,80,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2500,7,26,männlich
2636,1988,NEBENHER BERUFSTAE.,,1,nein,178,68,MITTLERE REIFE,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,LEHRE,"MEISTER, TECHNIKER",HOCHSCHULABSCHLUSS,400,7,26,männlich
2618,1981,HAUPTBERUFL.GANZTAGS,56,0,nein,183,85,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1750,7,33,männlich
2032,1930,NICHT ERWERBSTAETIG,,5,nein,178,52,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",540,8,84,männlich
2044,1990,HAUPTBERUFL.GANZTAGS,45,0,ja,180,75,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1800,9,24,männlich
10,1948,HAUPTBERUFL.HALBTAGS,20,1,ja,180,82,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,80,7,66,männlich
234,1941,NICHT ERWERBSTAETIG,,1,nein,148,51,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",LEHRE,FACHHOCHSCHULABSCHL.,ANDERER ABSCHLUSS,767,4,73,weiblich
2977,1947,NICHT ERWERBSTAETIG,,1,nein,168,74,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,700,8,67,weiblich
1856,1968,HAUPTBERUFL.HALBTAGS,20,0,nein,170,80,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",800,8,46,weiblich
213,1972,HAUPTBERUFL.GANZTAGS,40,2,nein,157,105,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",1200,7,42,weiblich
902,1963,NICHT ERWERBSTAETIG,,0,ja,184,98,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",750,6,51,männlich
2366,1953,NICHT ERWERBSTAETIG,,1,ja,172,86,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,"VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",KEIN ABSCHLUSS,KEIN ABSCHLUSS,1645,8,61,männlich
1482,1966,HAUPTBERUFL.GANZTAGS,90,0,nein,175,72,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1850,8,48,männlich
1731,1965,HAUPTBERUFL.GANZTAGS,30,2,ja,165,62,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",1700,6,49,weiblich
2753,1969,HAUPTBERUFL.GANZTAGS,40,2,nein,173,98,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1450,9,45,weiblich
442,1972,NICHT ERWERBSTAETIG,,1,nein,170,80,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",ANDERER ABSCHLUSS,,9,42,weiblich
763,1962,HAUPTBERUFL.HALBTAGS,32,4,nein,149,65,MITTLERE REIFE,MITTLERE REIFE,OHNE ABSCHLUSS,LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1500,6,52,weiblich
